Frame#,secs,nsecs,x,y,z,l,w,h,orientation,confidence_level
404,40,406337244,-17.941006,35.480457,-1.2744629,0.9271643,0.83678305,1.6551558,-0.81442136,0.6843329
404,40,406337244,3.6202486,-11.641451,-1.1582544,0.7181715,0.7182819,1.5885934,2.5185888,0.6716119
404,40,406337244,0.8627978,17.6569,-0.6048452,0.8635502,0.8082279,1.614229,2.2132607,0.6683481
404,40,406337244,41.54893,9.092902,0.3389179,0.9029594,0.9021562,1.5171171,2.9232135,0.6534341
404,40,406337244,42.968586,7.6395483,0.33969325,0.9406856,0.8375886,1.5921365,2.989493,0.6351583
404,40,406337244,2.6074655,17.669487,-0.50417024,0.80334735,0.80215615,1.6511573,1.833575,0.63508385
404,40,406337244,-3.6940043,19.029194,-0.67789966,0.8074631,0.8184227,1.807294,2.48529,0.61757493
404,40,406337244,2.957276,-11.322572,-1.1388667,0.7372645,0.7459796,1.618521,-0.7172625,0.6175315
404,40,406337244,-8.685489,41.05248,-0.36795527,0.89872783,0.8276227,1.7193412,1.6720667,0.6131047
404,40,406337244,-32.975834,-20.083849,-1.4054352,0.8725878,0.8179943,1.6505961,0.31305575,0.53835744
404,40,406337244,3.0769408,-13.148954,-1.1599835,0.81974864,0.7811847,1.6263071,2.5986853,0.5357739
404,40,406337244,-0.3721554,17.748482,-0.73810977,0.7681709,0.7428473,1.3959134,-1.5308309,0.5346529
404,40,406337244,64.11332,8.139594,1.319041,0.99043345,0.90770566,1.676874,0.2059075,0.51478946
404,40,406337244,-24.040281,-13.535579,-1.1894451,0.92415404,0.8623876,1.8218901,0.9196224,0.512365
404,40,406337244,67.53079,2.6422925,0.71951884,0.9195273,0.8950511,1.8101391,-2.997087,0.5004327
404,40,406337244,5.0415745,17.857908,-0.38574356,0.7902539,0.82440466,1.7837614,-1.6850414,0.47758067
404,40,406337244,-7.7931356,47.693024,-0.11202197,0.9695334,0.9126139,1.6749995,-1.5462545,0.471546
404,40,406337244,63.35695,9.723937,1.2536047,0.9287129,0.88354087,1.6780683,-2.9797456,0.3293579
405,40,506843358,-17.544346,-1.8818741,-1.1753949,0.998495,0.85646886,1.7320721,0.6155876,0.91519165
405,40,506843358,-5.0342355,6.9046974,-1.0881524,1.0302231,0.87098694,1.7649279,0.45542017,0.8791784
405,40,506843358,-8.07575,23.716764,-0.8127437,1.1250138,0.93094826,1.8800969,1.9038038,0.8544882
405,40,506843358,22.155094,8.098375,-0.24455146,1.0945879,0.9566172,1.8068254,-3.1119468,0.8397624
405,40,506843358,-4.9476457,9.644507,-1.1031392,1.0075494,0.84820473,1.743262,-2.0870314,0.83504987
405,40,506843358,0.38179454,15.261554,-0.7373175,0.9761917,0.8184371,1.6102911,3.0084474,0.8317862
405,40,506843358,14.609027,16.258175,-0.27578706,0.91060376,0.8612715,1.7004366,-3.0068145,0.80952215
405,40,506843358,-22.628117,1.7778578,-1.4372964,0.92715085,0.799558,1.4866256,-2.48722,0.7990786
405,40,506843358,-24.504902,-12.645122,-1.2590119,0.91208595,0.83927506,1.6813878,0.8930794,0.7948287
405,40,506843358,-5.0949903,19.79203,-0.82670397,0.90629727,0.85042983,1.6918875,-1.3251845,0.7667171
405,40,506843358,40.896996,0.5625921,0.19510145,1.042422,0.9428906,1.6936945,3.0177279,0.7578902
405,40,506843358,-6.640662,24.07323,-0.7688244,0.97720176,0.84937674,1.6874049,1.6404425,0.752544
405,40,506843358,-6.35632,37.583515,-0.40157634,0.90419203,0.83036464,1.6813538,-1.302231,0.7501361
405,40,506843358,-24.043167,-13.303648,-1.2042803,0.94676733,0.84106636,1.7797052,0.9848063,0.7401169
405,40,506843358,2.6277478,17.671314,-0.5083353,0.8213977,0.81858116,1.6634716,1.9092919,0.726935
405,40,506843358,40.1499,9.376588,0.2884261,0.8754745,0.8200996,1.5790634,2.9927907,0.7214192
405,40,506843358,-15.69273,32.982754,-1.148198,0.9366904,0.86145806,1.736647,2.3574736,0.6974487
405,40,506843358,3.6407971,-11.620305,-1.1780924,0.72078645,0.74374264,1.6054335,-3.824506,0.6971706
405,40,506843358,0.8573993,17.68539,-0.59700733,0.9055782,0.84110546,1.6241406,2.4251285,0.6943172
405,40,506843358,-5.953771,25.294863,-0.72072583,0.878229,0.8493561,1.7468805,-1.7436777,0.6881997
405,40,506843358,1.4157739,-11.164017,-1.0549313,0.8102328,0.8137932,1.8309498,-1.0808668,0.6839614
405,40,506843358,-17.854298,35.41143,-1.2850511,0.9207005,0.839067,1.6685408,-0.70459825,0.67750674
405,40,506843358,-35.902103,26.533752,-2.466053,0.89341646,0.8588698,1.687888,-1.4581543,0.6751186
405,40,506843358,-3.6274204,19.04873,-0.73847526,0.79508936,0.8110816,1.7003466,2.6364057,0.6484981
405,40,506843358,41.45379,9.156921,0.34599465,0.9132639,0.87565094,1.520495,2.7182934,0.6460493
405,40,506843358,42.810913,7.6738696,0.36914486,0.9118691,0.8078646,1.5551945,3.0185144,0.6396172
405,40,506843358,5.0864115,17.895866,-0.36671215,0.769345,0.798081,1.7544092,-1.7606691,0.62836844
405,40,506843358,-8.684114,41.207443,-0.3634215,0.89713335,0.8307032,1.7008102,1.6603893,0.60936064
405,40,506843358,2.948424,-11.328859,-1.151908,0.73770094,0.7500298,1.600515,-1.0017176,0.59335154
405,40,506843358,3.0911436,-13.145109,-1.1560608,0.8041389,0.77102923,1.613692,2.5531454,0.5922317
405,40,506843358,-0.36410105,17.733435,-0.7284836,0.7570963,0.7427494,1.3484805,-1.520073,0.5854525
405,40,506843358,-7.7936993,47.567234,-0.097237274,0.9607525,0.9102373,1.6486138,-1.4795041,0.55169237
405,40,506843358,27.75549,-3.5035815,-0.287934,0.9018584,0.8418406,1.750061,-0.32918763,0.5345108
405,40,506843358,67.37915,2.535174,0.7534284,0.9378328,0.8959416,1.7870562,-2.8426008,0.49904233
405,40,506843358,-32.885036,-19.982922,-1.4073924,0.90452063,0.83258706,1.6883577,0.4671637,0.42412147
405,40,506843358,64.36651,7.944164,1.3434043,0.94351906,0.8815921,1.707432,0.085776486,0.39467207
405,40,506843358,-58.80829,44.403126,-3.3114207,0.92644656,0.84248745,1.6443026,2.9699726,0.38760996
406,40,606174384,-17.450846,-1.7841017,-1.1904658,1.0013977,0.8768016,1.7345079,0.7251108,0.9118948
406,40,606174384,-4.957117,6.9656835,-1.095261,1.0184788,0.8629114,1.774431,0.46663424,0.8727263
406,40,606174384,-5.002681,9.529094,-1.0949022,1.0302899,0.8590449,1.7663317,-2.0455549,0.8458181
406,40,606174384,14.557416,16.260252,-0.2708853,0.9090772,0.8622392,1.7243881,-3.0231843,0.8307969
406,40,606174384,-23.96209,-13.236885,-1.1851519,0.94111913,0.8442943,1.7963225,0.93570775,0.8192319
406,40,606174384,22.029835,8.070878,-0.2378606,1.0663213,0.97158426,1.82884,-3.0448017,0.8050934
406,40,606174384,-8.08428,23.86774,-0.823679,1.094262,0.93260205,1.8875331,1.922558,0.8048987
406,40,606174384,0.29807723,15.247507,-0.76728135,0.9695038,0.8276722,1.575612,3.0198283,0.79802835
406,40,606174384,-22.69376,1.7351036,-1.4379497,0.9075522,0.80370885,1.464347,-2.417393,0.7961002
406,40,606174384,-24.394468,-12.548603,-1.2474688,0.91862047,0.81319547,1.695855,0.8226394,0.7885926
406,40,606174384,-5.041119,19.6352,-0.8305322,0.91451854,0.822969,1.6700878,-1.2078685,0.7687612
406,40,606174384,-6.6590285,24.19178,-0.75019044,0.9715695,0.85320187,1.6979207,1.7120575,0.7553091
406,40,606174384,40.734264,0.5878047,0.18500657,1.0566974,1.0056443,1.6843742,3.0569327,0.75178725
406,40,606174384,-5.9432125,25.221558,-0.69155604,0.86581653,0.8379589,1.740228,-1.6429282,0.7367871
406,40,606174384,2.6216452,17.630104,-0.53806883,0.78567725,0.79164934,1.6222336,1.8825943,0.71902347
406,40,606174384,42.638187,7.6899557,0.34656256,0.9109629,0.8157533,1.5289524,3.012592,0.7136741
406,40,606174384,-6.248943,37.49043,-0.3493263,0.924736,0.85344625,1.6643711,-1.1791682,0.7090563
406,40,606174384,1.4257152,-11.181191,-1.0483654,0.81952417,0.8153987,1.8381404,-1.0934635,0.6991762
406,40,606174384,3.6722498,-11.600143,-1.172625,0.72488606,0.7426574,1.5943285,-3.5383277,0.69083923
406,40,606174384,-35.916817,26.334753,-2.407746,0.91766083,0.841802,1.6573917,-1.7742659,0.6659565
406,40,606174384,40.045418,9.397598,0.32954115,0.8506243,0.7870501,1.5545733,2.9768732,0.6656735
406,40,606174384,-0.37200508,17.748508,-0.7390459,0.7678279,0.75675356,1.3848834,-1.5673767,0.66482747
406,40,606174384,-17.66924,35.340893,-1.275604,0.94943047,0.84356093,1.6891654,-0.48754215,0.6551175
406,40,606174384,-3.660694,19.032509,-0.7315764,0.7721893,0.8020367,1.6934022,2.097254,0.6400624
406,40,606174384,41.3321,9.070918,0.3746392,0.8910987,0.8865798,1.5216473,3.015216,0.6349498
406,40,606174384,2.9563503,-11.317313,-1.1401643,0.7326349,0.73186666,1.6145089,-0.8478159,0.6276174
406,40,606174384,0.8031866,17.651245,-0.6212905,0.898074,0.8328611,1.6136119,-3.1514359,0.61357206
406,40,606174384,27.77476,-3.5497336,-0.28795403,0.88692874,0.8377838,1.7550461,-0.33362967,0.5756737
406,40,606174384,67.27171,2.5608845,0.7666177,0.90732116,0.8949038,1.7429318,-3.0271685,0.5648201
406,40,606174384,-15.784292,33.085293,-1.1606381,0.9511883,0.8661494,1.7281207,2.4283314,0.5600949
406,40,606174384,5.0887265,17.862085,-0.38688618,0.7858691,0.8024032,1.737156,-1.6543034,0.5589941
406,40,606174384,-58.9729,44.479755,-3.2164085,0.91591287,0.84349227,1.6836692,3.0136077,0.54557854
406,40,606174384,2.6869166,-13.614305,-1.1635686,0.84911305,0.83521384,1.6728376,2.4366329,0.53586894
406,40,606174384,-8.646168,41.31972,-0.33547646,0.9074875,0.8490583,1.6698896,1.6003206,0.4882866
406,40,606174384,63.169098,9.860533,1.2262046,0.9611562,0.8909444,1.6479315,-3.1876867,0.45791855
406,40,606174384,-7.7320795,47.410503,-0.0981044,0.9278107,0.86058676,1.7020237,-1.5204157,0.4440669
406,40,606174384,7.950954,21.81734,-0.3984595,0.8489528,0.72738576,1.0598289,-1.1250755,0.31223083
407,40,706156125,-4.863249,7.01482,-1.0659206,1.0315521,0.85487515,1.8366461,0.5799656,0.89533913
407,40,706156125,-17.356504,-1.6643736,-1.1952147,1.0150846,0.8872316,1.7482913,0.8058489,0.8924025
407,40,706156125,-5.029206,9.411432,-1.1060195,1.011216,0.8350116,1.7339047,-1.9406205,0.8462104
407,40,706156125,21.890005,8.052396,-0.25325876,1.1027116,0.96010685,1.83649,-2.935681,0.83731294
407,40,706156125,14.490916,16.267597,-0.28304857,0.9012631,0.8422487,1.6964895,-2.9008713,0.81895584
407,40,706156125,0.17465444,15.25638,-0.75013334,0.98263997,0.8259594,1.618876,2.9749236,0.80376995
407,40,706156125,-22.746283,1.6884694,-1.4683874,0.90089524,0.7947302,1.461048,-2.5263033,0.7880729
407,40,706156125,-24.282598,-12.454826,-1.2359824,0.9015212,0.8047364,1.7020723,0.69780564,0.78479993
407,40,706156125,-5.0017843,19.525097,-0.83125585,0.92373997,0.8462231,1.6694338,-1.2273061,0.7651781
407,40,706156125,1.4281241,-11.160598,-1.0506953,0.80879676,0.7982003,1.8341708,-1.0413284,0.7647638
407,40,706156125,40.569843,0.5961949,0.13394482,1.0641727,0.9633643,1.6014435,-3.0512416,0.76001096
407,40,706156125,-6.2566605,37.35953,-0.35963506,0.8906314,0.81397176,1.6114088,-1.4060513,0.75384545
407,40,706156125,-8.147593,24.046244,-0.80011463,1.1509166,0.9672427,1.9433746,1.7197517,0.7508069
407,40,706156125,-5.909204,25.189419,-0.7072862,0.8837423,0.84872735,1.7484322,-1.5496426,0.7387662
407,40,706156125,-23.905539,-13.102073,-1.1824976,0.92480844,0.87475276,1.7905437,0.87892723,0.72636443
407,40,706156125,39.959515,9.46715,0.32498258,0.87573653,0.8172882,1.5114161,2.8653927,0.72632486
407,40,706156125,-35.9167,26.298151,-2.4464974,0.9103574,0.8388596,1.7350489,-1.7507979,0.71825325
407,40,706156125,2.628492,17.63364,-0.5472798,0.7942706,0.7964463,1.6266594,1.9000951,0.7163534
407,40,706156125,42.527767,7.6431847,0.33827227,0.89238954,0.81958175,1.552064,3.0695622,0.7118241
407,40,706156125,-6.690958,24.305292,-0.7294472,0.99172205,0.8662599,1.802113,1.7468365,0.6967385
407,40,706156125,39.003605,-2.228154,0.05377538,0.9575206,0.8485033,1.6502454,0.16646768,0.6923795
407,40,706156125,3.6908276,-11.571954,-1.1834027,0.7138794,0.7253146,1.5597863,-3.288519,0.6719335
407,40,706156125,-15.891641,33.159573,-1.2187383,0.91140836,0.82683223,1.6609972,2.4559388,0.6437325
407,40,706156125,-17.527655,35.280643,-1.2547944,0.9555793,0.85939693,1.7148435,-0.4954835,0.6424787
407,40,706156125,0.73003864,17.702278,-0.6276397,0.9526635,0.8583729,1.5767239,-2.1293972,0.63209754
407,40,706156125,-0.4006806,17.75367,-0.79145116,0.7750882,0.7325076,1.2808089,-1.5459642,0.61467475
407,40,706156125,-8.622385,41.408447,-0.33180326,0.87763613,0.81623936,1.6172993,1.6299776,0.61041147
407,40,706156125,2.9567873,-11.340808,-1.1495546,0.734337,0.7391315,1.6058736,-1.0728139,0.6067917
407,40,706156125,5.106609,17.864017,-0.38751858,0.7867162,0.8037069,1.739258,-1.6078457,0.60048145
407,40,706156125,41.26001,9.049306,0.38532203,0.8620733,0.8603074,1.5021533,3.2045202,0.59706736
407,40,706156125,-3.6524687,19.03283,-0.7317876,0.8015743,0.81281245,1.7132682,1.9511354,0.58514875
407,40,706156125,27.848671,-2.4820251,-0.29060882,0.85819644,0.8232138,1.6819752,-0.18789548,0.58398265
407,40,706156125,67.14469,2.49595,0.8088595,0.940207,0.88370156,1.7264748,-2.9064658,0.5236076
407,40,706156125,2.7167113,-13.61003,-1.1602017,0.9162353,0.85632616,1.668024,2.5827053,0.47867692
407,40,706156125,63.024803,9.906804,1.2264304,0.9196771,0.8925195,1.6385151,-3.228299,0.4510563
407,40,706156125,-9.331204,41.30877,-0.35801262,0.8923535,0.8500664,1.6004905,1.6228844,0.4147279
407,40,706156125,-7.6767397,47.273514,-0.1120265,0.90258515,0.83267576,1.6580529,-1.579328,0.41388622
407,40,706156125,64.43284,8.1873455,1.328408,0.9552252,0.9205313,1.6882746,0.25442985,0.31084782
408,40,806014189,-17.22298,-1.5396775,-1.1992966,1.0579251,0.86647284,1.7620727,0.7911171,0.914186
408,40,806014189,-5.0993,9.298593,-1.106078,0.9905354,0.82714427,1.7211134,-1.9669712,0.8619865
408,40,806014189,21.713484,8.041919,-0.24548618,1.0689162,0.96649563,1.8294926,-2.9685519,0.8598879
408,40,806014189,-4.849237,7.0396075,-1.0861486,0.9988883,0.84985286,1.7668021,0.6114587,0.83267486
408,40,806014189,0.034309514,15.280853,-0.7316101,0.9533261,0.8135849,1.6438661,2.9519787,0.8256963
408,40,806014189,14.446086,16.271389,-0.26979262,0.87366635,0.85277945,1.7159942,-2.8440912,0.8207874
408,40,806014189,-24.177277,-12.358477,-1.2576854,0.9155917,0.80856276,1.7069478,0.6740615,0.790876
408,40,806014189,-23.801096,-13.018501,-1.2030433,0.9120023,0.8440528,1.7768418,0.8309748,0.76549613
408,40,806014189,-4.9426684,19.421093,-0.8433917,0.949619,0.8715427,1.7040498,-1.2400271,0.7599652
408,40,806014189,-8.197975,24.159575,-0.79639286,1.0891804,0.97463864,1.907178,1.8233829,0.74353504
408,40,806014189,42.38114,7.6700587,0.3626942,0.89348114,0.82683885,1.5714042,2.9850502,0.7380782
408,40,806014189,-6.224565,37.276524,-0.37289113,0.908615,0.85076445,1.6545056,-1.3743045,0.73177534
408,40,806014189,40.402687,0.5972398,0.118871406,1.0423504,0.9753805,1.6406786,-3.0695145,0.72140414
408,40,806014189,3.7303002,-11.560335,-1.1759071,0.7007324,0.7219477,1.5702007,-3.4060957,0.715641
408,40,806014189,1.4214586,-11.159961,-1.0545154,0.7936738,0.79974806,1.830954,-1.0043415,0.71209604
408,40,806014189,-5.9078717,25.157984,-0.701886,0.86371565,0.8364103,1.765826,-1.6212283,0.7040704
408,40,806014189,-6.7083187,24.399017,-0.7227449,0.9745419,0.85736257,1.780286,1.8041376,0.70179546
408,40,806014189,2.631382,17.658747,-0.5450917,0.8241772,0.8269561,1.6539563,2.1838722,0.7003328
408,40,806014189,-17.451906,35.188263,-1.2384791,0.94582516,0.83994013,1.6891294,-0.57737565,0.68331707
408,40,806014189,39.828873,9.498497,0.31798,0.9019656,0.82817775,1.5388002,2.8313494,0.64599454
408,40,806014189,-35.935867,26.253994,-2.4240227,0.8874158,0.84050363,1.6905904,-1.3011817,0.6246135
408,40,806014189,2.9518423,-11.34283,-1.1433761,0.7110433,0.7291463,1.5981469,-1.0817021,0.61554843
408,40,806014189,-22.856457,1.5951355,-1.450531,0.923811,0.8088453,1.4659734,-2.429323,0.6084719
408,40,806014189,0.7290926,17.713335,-0.623308,0.96664995,0.86443293,1.5857811,-1.8349732,0.6002791
408,40,806014189,-16.04146,33.21577,-1.2459024,0.9418265,0.85525066,1.7076228,2.5027926,0.5988593
408,40,806014189,-3.6610274,19.012756,-0.72100884,0.8092505,0.82233083,1.7094516,2.5432546,0.5845568
408,40,806014189,41.13153,9.134457,0.37744087,0.842401,0.88940614,1.529809,2.9731274,0.57292444
408,40,806014189,1.9777783,18.502922,-0.62798864,0.8625082,0.7929518,1.4037347,-1.2555748,0.57151705
408,40,806014189,-0.37362295,17.763178,-0.7627949,0.78793097,0.7444114,1.3229675,-1.5901271,0.56275696
408,40,806014189,64.09575,8.968,1.2891569,0.9318197,0.86985344,1.6111691,0.28309897,0.52267843
408,40,806014189,-7.714417,47.02999,-0.1413825,0.9137845,0.84285724,1.6825271,-1.6315767,0.5180882
408,40,806014189,62.89373,9.935137,1.2139802,0.925824,0.88882846,1.6182675,-3.150472,0.5057313
408,40,806014189,-8.61157,41.461548,-0.38840646,0.83650184,0.8131993,1.5613117,1.714963,0.50489044
408,40,806014189,2.675771,-13.605322,-1.1632643,0.9058006,0.8731366,1.6824043,2.5423849,0.48855245
408,40,806014189,-24.647182,39.05421,-1.4953327,0.8511075,0.8676869,1.8113164,-1.0075324,0.4225891
408,40,806014189,-59.123722,44.46477,-3.3318057,0.8516345,0.81048524,1.5727658,2.9023724,0.37372658
408,40,806014189,-9.299928,41.347706,-0.3894772,0.8430639,0.80580956,1.5672933,1.5942972,0.35379028
408,40,806014189,6.918775,21.553263,-0.45402414,0.82659906,0.7359951,1.1657014,-0.8491801,0.34984076
408,40,806014189,7.904778,21.797226,-0.42426103,0.92942286,0.77399534,1.0871022,-0.89489293,0.32987824
408,40,806014189,64.53858,8.205522,1.2787945,0.9352759,0.90142405,1.7032948,0.30672255,0.32953542
409,40,906177728,-17.127016,-1.4728179,-1.2022036,1.0565042,0.8753148,1.7575126,0.6996047,0.88532346
409,40,906177728,-5.1438484,9.199293,-1.0965049,0.99221647,0.83891493,1.7372544,-2.0044563,0.8844768
409,40,906177728,-4.729459,7.094023,-1.0745494,1.0392816,0.8588487,1.7961519,0.57672393,0.87591034
409,40,906177728,-8.231513,24.343742,-0.7957979,1.0897409,0.91215265,1.909981,1.6809533,0.830876
409,40,906177728,-0.04359717,15.301483,-0.76309043,0.9584601,0.82117516,1.6202958,2.9588068,0.803012
409,40,906177728,-6.1959953,37.117336,-0.37085766,0.9152332,0.8290419,1.6576239,-1.3811703,0.79943043
409,40,906177728,-23.740986,-12.9040165,-1.2172921,0.92718166,0.849235,1.7983801,0.845014,0.79069334
409,40,906177728,21.5542,8.000554,-0.26956588,1.0980736,0.93209136,1.7978508,-2.9571507,0.7769716
409,40,906177728,-22.88435,1.4812747,-1.4420362,0.89158666,0.78981984,1.4737877,-2.4113421,0.7761367
409,40,906177728,42.260365,7.6938386,0.37414688,0.89395136,0.8234895,1.5706086,2.9252942,0.77148277
409,40,906177728,-4.887735,19.290304,-0.8327898,1.0029308,0.8515625,1.7636362,-1.1883398,0.7555313
409,40,906177728,-6.7283907,24.528229,-0.74607414,0.9451849,0.84187794,1.726437,1.7434051,0.7553095
409,40,906177728,40.180313,0.62645084,0.13754304,1.0327382,0.9689253,1.6131209,-3.051362,0.7478483
409,40,906177728,-24.055193,-12.277246,-1.2624484,0.89886755,0.8127324,1.7322634,0.6626829,0.7466233
409,40,906177728,14.385928,16.217604,-0.27229875,0.8948236,0.8332962,1.6966696,-2.825098,0.73687184
409,40,906177728,-5.965673,25.111055,-0.7264791,0.88178897,0.84737945,1.7441822,-1.7447289,0.703325
409,40,906177728,1.4187622,-11.181904,-1.051467,0.80455285,0.8109174,1.8287541,-1.0419295,0.69535416
409,40,906177728,39.73006,9.533597,0.3308856,0.9111857,0.83361244,1.5401905,2.8722022,0.6947515
409,40,906177728,-17.352633,35.112,-1.2332911,0.9318325,0.82419217,1.6797407,-0.7404592,0.6871275
409,40,906177728,3.727904,-11.564432,-1.162157,0.7190676,0.7238719,1.5828153,-3.2407289,0.67947125
409,40,906177728,52.633236,3.4090242,0.8078219,1.5151305,0.8976045,1.803947,0.08947669,0.63362104
409,40,906177728,2.9458497,-11.334649,-1.1466721,0.71598417,0.7262019,1.6095964,-1.1262907,0.6289285
409,40,906177728,-16.110538,33.330082,-1.2266032,0.9091195,0.83790517,1.7057779,2.4548917,0.6238711
409,40,906177728,62.77868,9.94533,1.2145913,0.9229675,0.9077726,1.658618,-3.091827,0.5935257
409,40,906177728,-35.97612,26.164665,-2.3896608,0.9116798,0.8628298,1.7075282,-1.501451,0.5919756
409,40,906177728,41.034607,9.175179,0.4012944,0.8652925,0.9110413,1.5394411,2.8697052,0.5634316
409,40,906177728,-9.335477,41.421917,-0.4306013,0.8249444,0.79479,1.5998478,1.5777206,0.5608007
409,40,906177728,-0.3850322,17.738419,-0.7792768,0.8004263,0.74769765,1.3094646,-1.5842085,0.5538119
409,40,906177728,2.623513,17.64187,-0.5151656,0.8419383,0.8495368,1.6752697,1.781387,0.5442112
409,40,906177728,-3.6580594,19.02439,-0.6954259,0.825381,0.8270163,1.8056114,-2.4217267,0.5397454
409,40,906177728,64.236435,8.993167,1.2980223,0.9357576,0.87022114,1.650869,0.3260853,0.5291308
409,40,906177728,-8.56708,41.638134,-0.40255255,0.86973274,0.7980121,1.5677109,1.6598647,0.5020463
409,40,906177728,3.0690958,-13.197632,-1.155339,0.84825075,0.7998022,1.6326665,2.5940034,0.47133547
409,40,906177728,-7.655643,46.973625,-0.14432256,0.9023352,0.8263902,1.725908,-1.6125374,0.4402962
409,40,906177728,64.7006,8.268872,1.2846918,0.98630124,0.932409,1.7323724,0.27096945,0.4269952
409,40,906177728,0.7313961,17.693365,-0.63514596,0.97493577,0.8724235,1.5942079,-1.7787266,0.41559225
409,40,906177728,5.033853,17.859535,-0.33065134,0.78352475,0.7974189,1.8346071,-1.8152411,0.38376737
409,40,906177728,1.9753807,18.490736,-0.6118993,0.879194,0.78789496,1.4164475,-1.5292642,0.3685822
409,40,906177728,-59.271008,44.50313,-3.3803895,0.8815432,0.8245972,1.5741997,3.050653,0.30905756
410,41,6484646,-4.6394954,7.1533732,-1.0569681,1.0429432,0.8476197,1.8102665,0.7015861,0.8627307
410,41,6484646,-17.025187,-1.374922,-1.2103571,0.9849894,0.8298547,1.7249271,0.71591634,0.85832673
410,41,6484646,-8.261584,24.492552,-0.80501586,1.0859896,0.93650126,1.898479,1.6709516,0.8449653
410,41,6484646,21.398895,7.976389,-0.29737407,1.0438656,0.9006977,1.7613367,-2.942964,0.84364873
410,41,6484646,-5.219831,9.078186,-1.101933,0.99836874,0.8539392,1.7676618,-2.0127816,0.83509636
410,41,6484646,-0.23758826,15.266368,-0.766522,0.97698176,0.81973,1.617718,3.100329,0.8114307
410,41,6484646,-22.943253,1.4310795,-1.3952237,0.9442279,0.86210567,1.5495162,-2.3382015,0.81014466
410,41,6484646,-6.134674,37.055733,-0.34724873,0.95704323,0.87748426,1.6860217,-1.3523659,0.7664543
410,41,6484646,1.4214772,-11.163896,-1.0569191,0.8012149,0.7982137,1.8323342,-1.2023033,0.73670447
410,41,6484646,39.97153,0.6302821,0.10774584,1.0619956,0.9109098,1.5970249,-3.2062848,0.7126481
410,41,6484646,3.7367694,-11.564058,-1.1682342,0.715043,0.7282663,1.5676199,-3.2740045,0.7111633
410,41,6484646,42.100025,7.698799,0.38579124,0.9115259,0.8320744,1.5910158,2.9841244,0.70705724
410,41,6484646,2.5855153,17.63136,-0.53968126,0.7982099,0.80262053,1.6298232,1.6939305,0.6618117
410,41,6484646,-17.281853,35.065212,-1.2319348,0.9374868,0.84793866,1.697223,-0.7791312,0.6615984
410,41,6484646,14.362348,16.197184,-0.2743804,0.8959086,0.8395267,1.7443339,-2.768164,0.657066
410,41,6484646,-23.692606,-12.695641,-1.2295042,0.90484166,0.84586674,1.8237069,0.8864199,0.6565876
410,41,6484646,-16.281694,33.43174,-1.224447,0.9357724,0.8528247,1.718097,2.4670253,0.6537166
410,41,6484646,-35.97346,26.051891,-2.362207,0.9331119,0.8650217,1.7410637,-1.6914921,0.6353729
410,41,6484646,-6.73607,24.519182,-0.7720861,0.913388,0.832721,1.6756365,1.7415282,0.63368815
410,41,6484646,2.9516833,-11.352217,-1.1560173,0.7348517,0.7342996,1.603439,-1.1600951,0.6280725
410,41,6484646,-4.7737503,19.1466,-0.7733602,0.95576614,0.88013434,1.7240634,-1.2747567,0.6262642
410,41,6484646,-8.648747,41.81184,-0.3939914,0.89191955,0.81112915,1.6478845,1.6056733,0.6164659
410,41,6484646,39.608883,9.621656,0.3584916,0.94765455,0.85291255,1.6082314,2.8365958,0.6128435
410,41,6484646,-5.9333777,25.02643,-0.7207454,0.9153708,0.85838234,1.7604374,-1.5826385,0.6086212
410,41,6484646,64.91815,8.235871,1.3310497,0.982937,0.9076419,1.6802015,0.3116583,0.54652095
410,41,6484646,40.928226,9.165269,0.43625063,0.8812123,0.9159144,1.5839882,2.8262622,0.5397389
410,41,6484646,-0.39354914,17.728088,-0.79081887,0.7959445,0.7433952,1.2494525,-1.598826,0.5229178
410,41,6484646,0.6911554,17.688026,-0.66517705,0.96718353,0.84195757,1.5368158,-1.8352612,0.5177592
410,41,6484646,27.870512,-3.5332,-0.26806337,0.80442107,0.8032756,1.7387896,0.12033159,0.5160868
410,41,6484646,64.37873,8.978468,1.3223772,0.937538,0.8778616,1.6344277,0.344625,0.48957452
410,41,6484646,3.0811036,-13.179322,-1.1583213,0.83872163,0.80490893,1.6292218,2.7209003,0.48663124
410,41,6484646,5.0421953,17.85678,-0.3283276,0.78354836,0.80539876,1.8435758,-1.8241264,0.47470054
410,41,6484646,62.64879,9.918184,1.265218,0.9194781,0.8768469,1.6239277,-2.98587,0.4450613
410,41,6484646,-24.103409,-12.000073,-1.3170031,0.90119684,0.8657866,1.7338243,0.91231245,0.42638972
410,41,6484646,6.9589663,21.530346,-0.45241517,0.84911865,0.75061363,1.1680628,-0.9161056,0.4176719
410,41,6484646,-3.6462195,19.000813,-0.7629253,0.80469435,0.8056525,1.7251828,-1.9913671,0.41619623
410,41,6484646,1.9772471,18.467676,-0.62913996,0.86428225,0.78088164,1.3787092,-1.2981145,0.38644284
410,41,6484646,-59.343582,44.569473,-3.3740253,0.89356536,0.8328694,1.6105254,2.894424,0.37377933
411,41,106300196,-16.956657,-1.3219786,-1.1988597,0.9961204,0.8322989,1.732004,0.69675905,0.90960795
411,41,106300196,-4.5804195,7.23963,-1.0636072,1.063528,0.8769864,1.7983747,0.8229732,0.9001853
